gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	astrocyte	dendritic_cell	endothelial_cell	malignant_cell	mast_cell	monocyte	mural_cell	natural_killer_cell	neuron	oligodendrocyte	radial_glial_cell
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0969D6973	0.649	0.002	0.004	0.051	0.011	0.006	0.028	0.001	0.032	1.046	0.008
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0AECC113F	0.649	0.002	0.004	0.051	0.011	0.006	0.028	0.001	0.032	1.046	0.008
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0330D939A	0.649	0.002	0.004	0.051	0.011	0.006	0.028	0.001	0.032	1.046	0.008
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0F6A7A4DF	0.649	0.002	0.004	0.051	0.011	0.006	0.028	0.001	0.032	1.046	0.008
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0735F5C3A	0.649	0.002	0.004	0.051	0.011	0.006	0.028	0.001	0.032	1.046	0.008
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0DC322B61	0.649	0.002	0.004	0.051	0.011	0.006	0.028	0.001	0.032	1.046	0.008
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS02FEAF02E	0.649	0.002	0.004	0.051	0.011	0.006	0.028	0.001	0.032	1.046	0.008
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0E928B8C8	0.649	0.002	0.004	0.051	0.011	0.006	0.028	0.001	0.032	1.046	0.008
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D636A374	0.906	0.001	0.022	0.066	0.004	0.001	0.006	0.0	0.0	0.003	0.003
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS015819E65	0.906	0.001	0.022	0.066	0.004	0.001	0.006	0.0	0.0	0.003	0.003
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BC9F7E9E	0.906	0.001	0.022	0.066	0.004	0.001	0.006	0.0	0.0	0.003	0.003
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0E134097C	0.906	0.001	0.022	0.066	0.004	0.001	0.006	0.0	0.0	0.003	0.003
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS076D8A297	0.906	0.001	0.022	0.066	0.004	0.001	0.006	0.0	0.0	0.003	0.003
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS00E68BB92	0.906	0.001	0.022	0.066	0.004	0.001	0.006	0.0	0.0	0.003	0.003
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BF3ED143	0.906	0.001	0.022	0.066	0.004	0.001	0.006	0.0	0.0	0.003	0.003
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS01F67987A	0.285	0.006	0.193	0.314	0.015	0.018	0.093	0.017	0.063	0.088	0.04
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0755A26DD	0.285	0.006	0.193	0.314	0.015	0.018	0.093	0.017	0.063	0.088	0.04
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS008FB916C	0.008	0.001	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.001	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D9366D11	0.008	0.001	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.001	0.0
FGFRL1	Q8N441	False	FGRL1_HUMAN		CPI-SS0CB6968B9	0.17	0.006	0.004	0.073	0.004	0.013	0.006	0.009	0.0	0.038	0.018
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS068C742A1	0.317	0.004	0.079	0.028	0.004	0.003	0.05	0.024	0.032	0.013	0.0
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS085EE60B1	0.317	0.004	0.079	0.028	0.004	0.003	0.05	0.024	0.032	0.013	0.0
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0D46E2B45	0.317	0.004	0.079	0.028	0.004	0.003	0.05	0.024	0.032	0.013	0.0
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0178F5C45	0.317	0.004	0.079	0.028	0.004	0.003	0.05	0.024	0.032	0.013	0.0
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	0.053	0.003	0.077	0.203	0.005	0.007	0.197	0.004	0.236	0.656	0.036
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS01158CABF	0.27	0.121	0.327	0.837	0.102	0.155	0.306	0.276	0.144	0.224	0.4
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0528A694B	0.27	0.121	0.327	0.837	0.102	0.155	0.306	0.276	0.144	0.224	0.4
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS034D36D2F	0.27	0.121	0.327	0.837	0.102	0.155	0.306	0.276	0.144	0.224	0.4
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS055E061C9	0.27	0.121	0.327	0.837	0.102	0.155	0.306	0.276	0.144	0.224	0.4
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02904BE32	0.27	0.121	0.327	0.837	0.102	0.155	0.306	0.276	0.144	0.224	0.4
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02CF96625	0.27	0.121	0.327	0.837	0.102	0.155	0.306	0.276	0.144	0.224	0.4
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS033CB0BB2	0.27	0.121	0.327	0.837	0.102	0.155	0.306	0.276	0.144	0.224	0.4
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0E2431C09	0.27	0.121	0.327	0.837	0.102	0.155	0.306	0.276	0.144	0.224	0.4
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0AFC7BACF	0.27	0.121	0.327	0.837	0.102	0.155	0.306	0.276	0.144	0.224	0.4
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS00FB3CB09	0.0	0.002	0.0	0.0	0.0	0.005	0.0	0.001	0.0	0.0	0.0
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS022AE18AF	0.0	0.002	0.0	0.0	0.0	0.005	0.0	0.001	0.0	0.0	0.0
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0F3D40856	0.0	0.002	0.0	0.0	0.0	0.005	0.0	0.001	0.0	0.0	0.0
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS0AA5ECE7B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-CS0D9F0FAFD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS04A4A2334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS00E3EB9FE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
KIR2DL1	P43626	False	KI2L1_HUMAN		CPI-SS0ABD11350	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0
VSTM1	Q6UX27	False	VSTM1_HUMAN		CPI-SS064281234	0.058	0.009	0.002	0.003	0.002	0.052	0.0	0.002	0.0	0.0	0.0
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0D26F639E	0.0	0.048	0.006	0.003	0.0	0.017	0.02	0.001	0.0	0.003	0.0
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS02246DA17	0.0	0.048	0.006	0.003	0.0	0.017	0.02	0.001	0.0	0.003	0.0
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0F52745F3	0.0	0.048	0.006	0.003	0.0	0.017	0.02	0.001	0.0	0.003	0.0
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0C17BB772	0.0	0.048	0.006	0.003	0.0	0.017	0.02	0.001	0.0	0.003	0.0
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS016EE0084	0.015	0.027	0.003	0.011	0.047	0.009	0.004	0.005	0.207	0.01	0.0
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS08F13AD5C	0.015	0.027	0.003	0.011	0.047	0.009	0.004	0.005	0.207	0.01	0.0
PDCD1LG2	Q9BQ51	False	PD1L2_HUMAN		CPI-SS0F5B6B186	0.014	0.018	0.004	0.011	0.017	0.021	0.007	0.001	0.0	0.003	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08CC8F9D3	0.536	0.002	0.02	0.308	0.007	0.002	0.029	0.002	0.032	0.142	0.015
BMP7	P18075	False	BMP7_HUMAN		CPI-CS00F859B66	0.536	0.002	0.02	0.308	0.007	0.002	0.029	0.002	0.032	0.142	0.015
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0B174B76B	0.536	0.002	0.02	0.308	0.007	0.002	0.029	0.002	0.032	0.142	0.015
BMP7	P18075	False	BMP7_HUMAN		CPI-CS05EAF93CC	0.536	0.002	0.02	0.308	0.007	0.002	0.029	0.002	0.032	0.142	0.015
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08109C435	0.536	0.002	0.02	0.308	0.007	0.002	0.029	0.002	0.032	0.142	0.015
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0D35E69F6	0.536	0.002	0.02	0.308	0.007	0.002	0.029	0.002	0.032	0.142	0.015
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0C99F8D96	0.536	0.002	0.02	0.308	0.007	0.002	0.029	0.002	0.032	0.142	0.015
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0DF85303A	0.536	0.002	0.02	0.308	0.007	0.002	0.029	0.002	0.032	0.142	0.015
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08A853007	0.536	0.002	0.02	0.308	0.007	0.002	0.029	0.002	0.032	0.142	0.015
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0E1BF543E	0.0	0.0	0.001	0.017	0.002	0.0	0.003	0.0	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS04751C6A3	0.0	0.0	0.001	0.017	0.002	0.0	0.003	0.0	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0FA9360D5	0.0	0.0	0.001	0.017	0.002	0.0	0.003	0.0	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS046BCFC6F	0.0	0.0	0.001	0.017	0.002	0.0	0.003	0.0	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS02C93975C	0.0	0.0	0.001	0.017	0.002	0.0	0.003	0.0	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS047EE9E03	0.0	0.0	0.001	0.017	0.002	0.0	0.003	0.0	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0CA393CC5	0.0	0.0	0.001	0.017	0.002	0.0	0.003	0.0	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS01A4D7E2F	0.0	0.0	0.001	0.017	0.002	0.0	0.003	0.0	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0BEC40E19	0.0	0.0	0.001	0.017	0.002	0.0	0.003	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.0	0.001	0.011	0.002	0.0	0.001	0.01	0.0	0.0	0.0	0.002
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0DD3F421C	0.0	0.001	0.011	0.002	0.0	0.001	0.01	0.0	0.0	0.0	0.002
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0306FC954	0.0	0.001	0.011	0.002	0.0	0.001	0.01	0.0	0.0	0.0	0.002
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.0	0.001	0.011	0.002	0.0	0.001	0.01	0.0	0.0	0.0	0.002
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0EF793D6A	0.0	0.001	0.011	0.002	0.0	0.001	0.01	0.0	0.0	0.0	0.002
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.0	0.001	0.011	0.002	0.0	0.001	0.01	0.0	0.0	0.0	0.002
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.0	0.001	0.011	0.002	0.0	0.001	0.01	0.0	0.0	0.0	0.002
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0921BB754	0.0	0.001	0.011	0.002	0.0	0.001	0.01	0.0	0.0	0.0	0.002
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C0D60519	0.0	0.001	0.011	0.002	0.0	0.001	0.01	0.0	0.0	0.0	0.002
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0AEE2FB22	0.016	0.001	0.0	0.001	0.0	0.003	0.025	0.0	0.113	0.022	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0F4A9F786	0.016	0.001	0.0	0.001	0.0	0.003	0.025	0.0	0.113	0.022	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS03D4B768E	0.016	0.001	0.0	0.001	0.0	0.003	0.025	0.0	0.113	0.022	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS090FFEDFE	0.016	0.001	0.0	0.001	0.0	0.003	0.025	0.0	0.113	0.022	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0484364A2	0.016	0.001	0.0	0.001	0.0	0.003	0.025	0.0	0.113	0.022	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0C091F24B	0.016	0.001	0.0	0.001	0.0	0.003	0.025	0.0	0.113	0.022	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS017A50010	0.016	0.001	0.0	0.001	0.0	0.003	0.025	0.0	0.113	0.022	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS01319F57A	0.016	0.001	0.0	0.001	0.0	0.003	0.025	0.0	0.113	0.022	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS03DF8BD36	0.016	0.001	0.0	0.001	0.0	0.003	0.025	0.0	0.113	0.022	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS0E467E60C	0.006	0.0	0.0	0.006	0.0	0.0	0.001	0.0	0.063	0.0	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS004C594E2	0.006	0.0	0.0	0.006	0.0	0.0	0.001	0.0	0.063	0.0	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS03F19BFCB	0.006	0.0	0.0	0.006	0.0	0.0	0.001	0.0	0.063	0.0	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS08387C315	0.006	0.0	0.0	0.006	0.0	0.0	0.001	0.0	0.063	0.0	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS096F1E209	0.006	0.0	0.0	0.006	0.0	0.0	0.001	0.0	0.063	0.0	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS09DFE4623	0.006	0.0	0.0	0.006	0.0	0.0	0.001	0.0	0.063	0.0	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.0	0.001	0.043	0.07	0.006	0.003	0.067	0.001	0.095	0.048	0.002
BMP2	P12643	False	BMP2_HUMAN		CPI-CS028ACED72	0.0	0.001	0.043	0.07	0.006	0.003	0.067	0.001	0.095	0.048	0.002
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.0	0.001	0.043	0.07	0.006	0.003	0.067	0.001	0.095	0.048	0.002
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.0	0.001	0.043	0.07	0.006	0.003	0.067	0.001	0.095	0.048	0.002
BMP2	P12643	False	BMP2_HUMAN		CPI-CS08A043594	0.0	0.001	0.043	0.07	0.006	0.003	0.067	0.001	0.095	0.048	0.002
BMP2	P12643	False	BMP2_HUMAN		CPI-CS058910188	0.0	0.001	0.043	0.07	0.006	0.003	0.067	0.001	0.095	0.048	0.002
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.004	0.0	0.061	0.015	0.0	0.0	0.028	0.0	0.163	0.001	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0107C51C6	0.004	0.0	0.061	0.015	0.0	0.0	0.028	0.0	0.163	0.001	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.004	0.0	0.061	0.015	0.0	0.0	0.028	0.0	0.163	0.001	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.004	0.0	0.061	0.015	0.0	0.0	0.028	0.0	0.163	0.001	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS02957B1BF	0.004	0.0	0.061	0.015	0.0	0.0	0.028	0.0	0.163	0.001	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E997FABD	0.004	0.0	0.061	0.015	0.0	0.0	0.028	0.0	0.163	0.001	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0B9A4CA4D	0.0	0.0	0.001	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0C623F17A	0.0	0.0	0.001	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS04C402DFB	0.0	0.0	0.001	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0D9226707	0.0	0.0	0.001	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS027F8BD7E	0.0	0.0	0.001	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0CFA0E4C5	0.0	0.002	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.001	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS027D7A724	0.0	0.002	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.001	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS05789C9A0	0.0	0.002	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.001	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0E5078EDE	0.0	0.002	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.001	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0BDA0D08C	0.0	0.002	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.001	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS055E15573	0.0	0.002	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.001	0.0
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	0.161	0.006	0.008	0.085	0.024	0.007	0.063	0.009	0.131	0.04	0.007
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0700FDD27	0.0	0.0	0.0	0.002	0.0	0.0	0.006	0.0	0.0	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0DAA66443	0.0	0.0	0.0	0.002	0.0	0.0	0.006	0.0	0.0	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS036BF2AC7	0.0	0.0	0.0	0.002	0.0	0.0	0.006	0.0	0.0	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS069E2161D	0.0	0.0	0.0	0.002	0.0	0.0	0.006	0.0	0.0	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS089A36491	0.0	0.0	0.0	0.002	0.0	0.0	0.006	0.0	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS05CAC687A	0.056	0.015	0.041	0.097	0.022	0.009	0.114	0.028	0.105	0.029	0.066
GDF11	O95390	False	GDF11_HUMAN		CPI-CS0A79056B0	0.056	0.015	0.041	0.097	0.022	0.009	0.114	0.028	0.105	0.029	0.066
MSTN	O14793	False	GDF8_HUMAN		CPI-CS00379F820	0.032	0.0	0.001	0.031	0.0	0.0	0.007	0.0	0.0	0.001	0.0
GDF1	P27539	False	GDF1_HUMAN		CPI-CS0BEB8DCEE	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0
GDF10	P55107	False	GDF10_HUMAN		CPI-CS0DD047CC3	0.152	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.72	0.0	0.0
GDF3	Q9NR23	False	GDF3_HUMAN		CPI-CS0778FEF01	0.006	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IAPP	P10997	False	IAPP_HUMAN		CPI-CS0575223B3	0.0	0.001	0.002	0.001	0.0	0.001	0.001	0.0	0.05	0.005	0.001
IAPP	P10997	False	IAPP_HUMAN		CPI-CS04B3DEC8B	0.0	0.001	0.002	0.001	0.0	0.001	0.001	0.0	0.05	0.005	0.001
IAPP	P10997	False	IAPP_HUMAN		CPI-CS0865396CA	0.0	0.001	0.002	0.001	0.0	0.001	0.001	0.0	0.05	0.005	0.001
CHRNA1	P02708	False	ACHA_HUMAN		CPI-CS063516AC0	0.013	0.004	0.005	0.17	0.0	0.002	0.012	0.003	0.0	0.008	0.0
CHRM2	P08172	False	ACM2_HUMAN		CPI-CS09DCE99A5	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRM5	P08912	False	ACM5_HUMAN		CPI-CS08ED696DC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.033	0.0
CHRM1	P11229	False	ACM1_HUMAN		CPI-CS07EEAD824	0.006	0.0	0.003	0.003	0.0	0.0	0.0	0.0	2.044	0.0	0.0
CHRM3	P20309	False	ACM3_HUMAN		CPI-CS088613CD3	0.0	0.0	0.003	0.122	0.004	0.001	0.006	0.001	0.698	0.005	0.005
CHRNA7	P36544	False	ACHA7_HUMAN		CPI-CS0C5C5E217	0.008	0.001	0.007	0.026	0.0	0.001	0.004	0.0	1.127	0.001	0.001
NR3C1	P04150	False	GCR_HUMAN		CPI-SS0E6D96A59	0.257	0.412	0.219	0.263	0.182	0.259	0.277	0.264	0.289	0.249	0.004
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS092E57263	0.027	0.513	0.025	0.019	0.048	0.799	0.04	0.054	0.0	0.037	0.0
AR	P10275	False	ANDR_HUMAN		CPI-CS0D5502736	0.02	0.013	0.009	0.1	0.0	0.003	0.03	0.001	0.0	0.004	0.005
AR	P10275	False	ANDR_HUMAN		CPI-CS0EC7F7C75	0.02	0.013	0.009	0.1	0.0	0.003	0.03	0.001	0.0	0.004	0.005
AR	P10275	False	ANDR_HUMAN		CPI-CS0D228AF4D	0.02	0.013	0.009	0.1	0.0	0.003	0.03	0.001	0.0	0.004	0.005
AR	P10275	False	ANDR_HUMAN		CPI-CS039E9FE7F	0.02	0.013	0.009	0.1	0.0	0.003	0.03	0.001	0.0	0.004	0.005
AR	P10275	False	ANDR_HUMAN		CPI-SS0BAB345B5	0.02	0.013	0.009	0.1	0.0	0.003	0.03	0.001	0.0	0.004	0.005
AR	P10275	False	ANDR_HUMAN		CPI-SS06E2D8F96	0.02	0.013	0.009	0.1	0.0	0.003	0.03	0.001	0.0	0.004	0.005
VDR	P11473	False	VDR_HUMAN		CPI-SS08A1F8C22	0.004	0.072	0.002	0.003	0.009	0.093	0.008	0.009	0.0	0.004	0.0
VDR	P11473	False	VDR_HUMAN		CPI-CS01DAEDE79	0.004	0.072	0.002	0.003	0.009	0.093	0.008	0.009	0.0	0.004	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS045EC4F7D	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS08805BBC2	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-CS037C1C02B	0.01	0.571	0.133	0.025	0.174	0.487	0.061	0.268	0.0	0.038	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS04641FE5F	0.01	0.06	0.002	0.069	0.013	0.008	0.007	0.039	0.0	0.004	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	0.01	0.06	0.002	0.069	0.013	0.008	0.007	0.039	0.0	0.004	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CC738ABC	0.01	0.06	0.002	0.069	0.013	0.008	0.007	0.039	0.0	0.004	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0F9BBC31B	0.01	0.06	0.002	0.069	0.013	0.008	0.007	0.039	0.0	0.004	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.01	0.06	0.002	0.069	0.013	0.008	0.007	0.039	0.0	0.004	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FAE7ABEF	0.01	0.06	0.002	0.069	0.013	0.008	0.007	0.039	0.0	0.004	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0652F5D15	0.01	0.06	0.002	0.069	0.013	0.008	0.007	0.039	0.0	0.004	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0D377BBBF	0.01	0.06	0.002	0.069	0.013	0.008	0.007	0.039	0.0	0.004	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	0.01	0.06	0.002	0.069	0.013	0.008	0.007	0.039	0.0	0.004	0.0
HRH2	P25021	False	HRH2_HUMAN		CPI-CS045AC7D7C	0.0	0.135	0.001	0.006	0.004	0.13	0.005	0.003	0.359	0.004	0.0
HRH1	P35367	False	HRH1_HUMAN		CPI-CS0FF6E7611	0.211	0.006	0.061	0.153	0.003	0.028	0.02	0.001	0.126	0.008	0.0
HRH1	P35367	False	HRH1_HUMAN		CPI-SS0DC2A6D35	0.211	0.006	0.061	0.153	0.003	0.028	0.02	0.001	0.126	0.008	0.0
HRH3	Q9Y5N1	False	HRH3_HUMAN		CPI-CS0D98D69FC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.995	0.0	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS08B249DBA	0.02	0.016	0.01	0.039	0.006	0.003	0.153	0.003	0.063	0.012	0.001
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0EAB03260	0.004	0.134	0.005	0.004	0.027	0.372	0.025	0.012	0.0	0.014	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0DBA81CCF	0.004	0.134	0.005	0.004	0.027	0.372	0.025	0.012	0.0	0.014	0.0
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS05CE87F88	0.0	0.188	0.01	0.009	0.011	0.322	0.058	0.011	0.0	0.026	0.0
CCR9	P51686	False	CCR9_HUMAN		CPI-SS039863E62	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
CXCR5	P32302	False	CXCR5_HUMAN		CPI-SS0C2437E0D	0.0	0.002	0.0	0.0	0.0	0.001	0.001	0.003	0.0	0.0	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS01A6823FA	0.0	0.321	0.0	0.0	0.017	0.007	0.0	0.438	0.0	0.0	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09FAC4977	0.0	0.321	0.0	0.0	0.017	0.007	0.0	0.438	0.0	0.0	0.0
