gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	AC-like	MES-like	NPC-like	OPC-like	macrophage	microglial_cell
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS00561BBD7	0.001	0.001	0.0	0.003	0.009	0.003
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0F1A060D4	0.024	0.052	0.13	0.053	0.008	0.017
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS00550260E	0.024	0.052	0.13	0.053	0.008	0.017
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0B990492C	0.024	0.052	0.13	0.053	0.008	0.017
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0C5E9FBFB	0.024	0.052	0.13	0.053	0.008	0.017
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS03859E16F	0.024	0.052	0.13	0.053	0.008	0.017
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS02FBD007E	0.024	0.052	0.13	0.053	0.008	0.017
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B87FE6E0	0.368	0.264	0.295	0.291	0.05	0.022
JAG1	P78504	False	JAG1_HUMAN		CPI-SS01A07768A	0.368	0.264	0.295	0.291	0.05	0.022
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0A34EE366	0.001	0.003	0.019	0.013	0.0	0.0
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS01CA704DD	0.153	0.083	0.499	0.26	0.008	0.006
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS0DC9D2C55	0.153	0.083	0.499	0.26	0.008	0.006
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS012B7C21D	0.0	0.002	0.004	0.004	0.001	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS027CDEA08	0.0	0.002	0.004	0.004	0.001	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS00D153A8A	0.0	0.002	0.004	0.004	0.001	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0607D1101	0.175	0.037	0.887	0.793	0.025	0.01
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS003C9A532	0.175	0.037	0.887	0.793	0.025	0.01
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS09D379E5B	0.175	0.037	0.887	0.793	0.025	0.01
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS08C3D27F7	0.002	0.005	0.005	0.006	0.009	0.018
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02770D68F	0.002	0.005	0.005	0.006	0.009	0.018
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS05FEE05CB	0.002	0.005	0.005	0.006	0.009	0.018
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0C4D54E39	0.002	0.005	0.005	0.006	0.009	0.018
DKK1	O94907	False	DKK1_HUMAN		CPI-CS0F6E83D4B	0.002	0.015	0.001	0.003	0.002	0.001
DKK1	O94907	False	DKK1_HUMAN		CPI-CS0D1C23747	0.002	0.015	0.001	0.003	0.002	0.001
DKK1	O94907	False	DKK1_HUMAN		CPI-SS02075E033	0.002	0.015	0.001	0.003	0.002	0.001
DKK1	O94907	False	DKK1_HUMAN		CPI-SS0D68CB038	0.002	0.015	0.001	0.003	0.002	0.001
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS05E001125	0.001	0.001	0.001	0.001	0.0	0.0
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS0FC0CA5ED	0.001	0.004	0.0	0.0	0.0	0.0
SORL1	Q92673	False	SORL_HUMAN		CPI-SS09C52F54E	0.186	0.146	0.121	0.172	0.655	0.892
SORL1	Q92673	False	SORL_HUMAN		CPI-SS07ACDDCD6	0.186	0.146	0.121	0.172	0.655	0.892
SORL1	Q92673	False	SORL_HUMAN		CPI-SS083CBFACD	0.186	0.146	0.121	0.172	0.655	0.892
SLC1A5	Q15758	False	AAAT_HUMAN		CPI-SS002DF6C31	0.047	0.097	0.06	0.063	0.211	0.222
P4HB	P07237	False	PDIA1_HUMAN		CPI-SS0CE693E3E	1.013	1.238	0.77	0.908	0.828	0.667
MET	P08581	False	MET_HUMAN		CPI-SS0BC7CD11B	0.012	0.069	0.01	0.024	0.002	0.0
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0419B80C4	0.688	0.574	0.441	0.537	0.457	0.405
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS02928C71A	0.688	0.574	0.441	0.537	0.457	0.405
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS006C6537E	0.688	0.574	0.441	0.537	0.457	0.405
CD47	Q08722	False	CD47_HUMAN		CPI-SS014958F32	0.505	0.536	0.432	0.523	0.425	0.332
CD47	Q08722	False	CD47_HUMAN		CPI-SS0339AE950	0.505	0.536	0.432	0.523	0.425	0.332
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0BD9F32BA	0.381	0.232	0.201	0.31	0.025	0.019
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0A9FB762A	0.064	0.065	0.146	0.085	0.013	0.002
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0472C478C	0.064	0.065	0.146	0.085	0.013	0.002
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0CB863B46	0.064	0.065	0.146	0.085	0.013	0.002
COLEC12	Q5KU26	False	COL12_HUMAN		CPI-SS08877A081	0.043	0.049	0.011	0.04	0.069	0.024
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	0.02	0.017	0.013	0.076	0.831	1.072
GALP	Q9UBC7	False	GALP_HUMAN		CPI-CS0706E3D9E	0.0	0.0	0.001	0.0	0.0	0.0
GALP	Q9UBC7	False	GALP_HUMAN		CPI-CS015084945	0.0	0.0	0.001	0.0	0.0	0.0
GALP	Q9UBC7	False	GALP_HUMAN		CPI-CS07EFD6AA8	0.0	0.0	0.001	0.0	0.0	0.0
SPX	Q9BT56	False	SPXN_HUMAN		CPI-CS0253C9C61	0.01	0.003	0.002	0.005	0.001	0.001
SPX	Q9BT56	False	SPXN_HUMAN		CPI-CS02C8078A6	0.01	0.003	0.002	0.005	0.001	0.001
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS09C06644C	0.484	0.465	0.38	0.522	0.357	0.165
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0C9696AAA	0.484	0.465	0.38	0.522	0.357	0.165
CADM4	Q8NFZ8	False	CADM4_HUMAN		CPI-SS02D18D12B	0.492	0.234	0.469	0.587	0.035	0.009
EPB41L1	Q9H4G0	False	E41L1_HUMAN		CPI-SS0B3829651	0.106	0.058	0.093	0.103	0.023	0.004
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS00661A3A4	0.078	0.081	0.143	0.103	0.005	0.002
NECTIN4	Q96NY8	False	PVRL4_HUMAN		CPI-SS01E0F2D2C	0.001	0.001	0.002	0.002	0.005	0.001
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS0A5DF05C0	0.208	0.218	0.118	0.128	0.286	0.204
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS06207F70E	0.208	0.218	0.118	0.128	0.286	0.204
KLRG1	Q96E93	False	KLRG1_HUMAN		CPI-SS0CC5DCE80	0.028	0.012	0.054	0.044	0.02	0.01
CD36	P16671	False	CD36_HUMAN		CPI-SS0C93E48D7	0.004	0.003	0.001	0.02	0.078	0.03
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS05A94DE17	0.071	0.03	0.082	0.054	0.021	0.005
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS04A97448D	0.071	0.03	0.082	0.054	0.021	0.005
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06B86672A	0.071	0.03	0.082	0.054	0.021	0.005
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0969D6973	0.071	0.03	0.082	0.054	0.021	0.005
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0AECC113F	0.071	0.03	0.082	0.054	0.021	0.005
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0330D939A	0.071	0.03	0.082	0.054	0.021	0.005
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0F6A7A4DF	0.071	0.03	0.082	0.054	0.021	0.005
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0735F5C3A	0.071	0.03	0.082	0.054	0.021	0.005
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0DC322B61	0.071	0.03	0.082	0.054	0.021	0.005
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS02FEAF02E	0.071	0.03	0.082	0.054	0.021	0.005
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0E928B8C8	0.071	0.03	0.082	0.054	0.021	0.005
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D636A374	0.124	0.035	0.019	0.04	0.002	0.002
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS015819E65	0.124	0.035	0.019	0.04	0.002	0.002
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BC9F7E9E	0.124	0.035	0.019	0.04	0.002	0.002
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0E134097C	0.124	0.035	0.019	0.04	0.002	0.002
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS076D8A297	0.124	0.035	0.019	0.04	0.002	0.002
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS00E68BB92	0.124	0.035	0.019	0.04	0.002	0.002
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BF3ED143	0.124	0.035	0.019	0.04	0.002	0.002
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS01F67987A	0.336	0.378	0.345	0.278	0.029	0.037
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0755A26DD	0.336	0.378	0.345	0.278	0.029	0.037
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS008FB916C	0.002	0.003	0.003	0.002	0.0	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D9366D11	0.002	0.003	0.003	0.002	0.0	0.0
FGFRL1	Q8N441	False	FGRL1_HUMAN		CPI-SS0CB6968B9	0.098	0.1	0.034	0.048	0.009	0.004
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS068C742A1	0.033	0.042	0.014	0.019	0.006	0.001
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS085EE60B1	0.033	0.042	0.014	0.019	0.006	0.001
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0D46E2B45	0.033	0.042	0.014	0.019	0.006	0.001
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0178F5C45	0.033	0.042	0.014	0.019	0.006	0.001
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	0.226	0.181	0.233	0.31	0.027	0.009
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS01158CABF	0.965	0.848	0.841	0.944	0.158	0.19
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0528A694B	0.965	0.848	0.841	0.944	0.158	0.19
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS034D36D2F	0.965	0.848	0.841	0.944	0.158	0.19
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS055E061C9	0.965	0.848	0.841	0.944	0.158	0.19
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02904BE32	0.965	0.848	0.841	0.944	0.158	0.19
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS033CB0BB2	0.965	0.848	0.841	0.944	0.158	0.19
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0E2431C09	0.965	0.848	0.841	0.944	0.158	0.19
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0AFC7BACF	0.965	0.848	0.841	0.944	0.158	0.19
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS00FB3CB09	0.0	0.0	0.0	0.0	0.009	0.004
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS022AE18AF	0.0	0.0	0.0	0.0	0.009	0.004
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0F3D40856	0.0	0.0	0.0	0.0	0.009	0.004
VSTM1	Q6UX27	False	VSTM1_HUMAN		CPI-SS064281234	0.005	0.004	0.001	0.001	0.013	0.002
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS02246DA17	0.003	0.002	0.0	0.006	0.031	0.007
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0F52745F3	0.003	0.002	0.0	0.006	0.031	0.007
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0C17BB772	0.003	0.002	0.0	0.006	0.031	0.007
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS016EE0084	0.012	0.021	0.001	0.006	0.012	0.032
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS08F13AD5C	0.012	0.021	0.001	0.006	0.012	0.032
PDCD1LG2	Q9BQ51	False	PD1L2_HUMAN		CPI-SS0F5B6B186	0.014	0.012	0.0	0.009	0.039	0.069
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08CC8F9D3	0.385	0.167	0.377	0.419	0.012	0.007
BMP7	P18075	False	BMP7_HUMAN		CPI-CS00F859B66	0.385	0.167	0.377	0.419	0.012	0.007
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0B174B76B	0.385	0.167	0.377	0.419	0.012	0.007
BMP7	P18075	False	BMP7_HUMAN		CPI-CS05EAF93CC	0.385	0.167	0.377	0.419	0.012	0.007
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08109C435	0.385	0.167	0.377	0.419	0.012	0.007
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0D35E69F6	0.385	0.167	0.377	0.419	0.012	0.007
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0C99F8D96	0.385	0.167	0.377	0.419	0.012	0.007
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0DF85303A	0.385	0.167	0.377	0.419	0.012	0.007
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08A853007	0.385	0.167	0.377	0.419	0.012	0.007
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0E1BF543E	0.015	0.014	0.03	0.008	0.001	0.001
BMP5	P22003	False	BMP5_HUMAN		CPI-CS04751C6A3	0.015	0.014	0.03	0.008	0.001	0.001
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0FA9360D5	0.015	0.014	0.03	0.008	0.001	0.001
BMP5	P22003	False	BMP5_HUMAN		CPI-CS046BCFC6F	0.015	0.014	0.03	0.008	0.001	0.001
BMP5	P22003	False	BMP5_HUMAN		CPI-CS02C93975C	0.015	0.014	0.03	0.008	0.001	0.001
BMP5	P22003	False	BMP5_HUMAN		CPI-CS047EE9E03	0.015	0.014	0.03	0.008	0.001	0.001
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0CA393CC5	0.015	0.014	0.03	0.008	0.001	0.001
BMP5	P22003	False	BMP5_HUMAN		CPI-CS01A4D7E2F	0.015	0.014	0.03	0.008	0.001	0.001
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0BEC40E19	0.015	0.014	0.03	0.008	0.001	0.001
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.001	0.001	0.005	0.002	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0DD3F421C	0.001	0.001	0.005	0.002	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0306FC954	0.001	0.001	0.005	0.002	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.001	0.001	0.005	0.002	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0EF793D6A	0.001	0.001	0.005	0.002	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.001	0.001	0.005	0.002	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.001	0.001	0.005	0.002	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0921BB754	0.001	0.001	0.005	0.002	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C0D60519	0.001	0.001	0.005	0.002	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0AEE2FB22	0.001	0.001	0.001	0.002	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0F4A9F786	0.001	0.001	0.001	0.002	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS03D4B768E	0.001	0.001	0.001	0.002	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS090FFEDFE	0.001	0.001	0.001	0.002	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0484364A2	0.001	0.001	0.001	0.002	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0C091F24B	0.001	0.001	0.001	0.002	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS017A50010	0.001	0.001	0.001	0.002	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS01319F57A	0.001	0.001	0.001	0.002	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS03DF8BD36	0.001	0.001	0.001	0.002	0.0	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS0E467E60C	0.007	0.007	0.004	0.005	0.0	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS004C594E2	0.007	0.007	0.004	0.005	0.0	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS03F19BFCB	0.007	0.007	0.004	0.005	0.0	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS08387C315	0.007	0.007	0.004	0.005	0.0	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS096F1E209	0.007	0.007	0.004	0.005	0.0	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS09DFE4623	0.007	0.007	0.004	0.005	0.0	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.07	0.073	0.066	0.108	0.01	0.001
BMP2	P12643	False	BMP2_HUMAN		CPI-CS028ACED72	0.07	0.073	0.066	0.108	0.01	0.001
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.07	0.073	0.066	0.108	0.01	0.001
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.07	0.073	0.066	0.108	0.01	0.001
BMP2	P12643	False	BMP2_HUMAN		CPI-CS08A043594	0.07	0.073	0.066	0.108	0.01	0.001
BMP2	P12643	False	BMP2_HUMAN		CPI-CS058910188	0.07	0.073	0.066	0.108	0.01	0.001
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.014	0.006	0.028	0.019	0.001	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0107C51C6	0.014	0.006	0.028	0.019	0.001	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.014	0.006	0.028	0.019	0.001	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.014	0.006	0.028	0.019	0.001	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS02957B1BF	0.014	0.006	0.028	0.019	0.001	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E997FABD	0.014	0.006	0.028	0.019	0.001	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0B9A4CA4D	0.0	0.001	0.021	0.001	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0C623F17A	0.0	0.001	0.021	0.001	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS04C402DFB	0.0	0.001	0.021	0.001	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0D9226707	0.0	0.001	0.021	0.001	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS027F8BD7E	0.0	0.001	0.021	0.001	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0CFA0E4C5	0.002	0.0	0.001	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS027D7A724	0.002	0.0	0.001	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS05789C9A0	0.002	0.0	0.001	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0E5078EDE	0.002	0.0	0.001	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0BDA0D08C	0.002	0.0	0.001	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS055E15573	0.002	0.0	0.001	0.0	0.0	0.0
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	0.109	0.066	0.094	0.079	0.022	0.033
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0700FDD27	0.001	0.004	0.001	0.001	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0DAA66443	0.001	0.004	0.001	0.001	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS036BF2AC7	0.001	0.004	0.001	0.001	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS069E2161D	0.001	0.004	0.001	0.001	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS089A36491	0.001	0.004	0.001	0.001	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS05CAC687A	0.109	0.06	0.138	0.128	0.024	0.026
GDF11	O95390	False	GDF11_HUMAN		CPI-CS0A79056B0	0.109	0.06	0.138	0.128	0.024	0.026
MSTN	O14793	False	GDF8_HUMAN		CPI-CS00379F820	0.035	0.015	0.024	0.063	0.001	0.0
GDF3	Q9NR23	False	GDF3_HUMAN		CPI-CS0778FEF01	0.0	0.004	0.0	0.002	0.0	0.0
IAPP	P10997	False	IAPP_HUMAN		CPI-CS0575223B3	0.0	0.001	0.001	0.001	0.0	0.001
IAPP	P10997	False	IAPP_HUMAN		CPI-CS04B3DEC8B	0.0	0.001	0.001	0.001	0.0	0.001
IAPP	P10997	False	IAPP_HUMAN		CPI-CS0865396CA	0.0	0.001	0.001	0.001	0.0	0.001
NR3C1	P04150	False	GCR_HUMAN		CPI-SS0E6D96A59	0.294	0.313	0.211	0.315	0.292	0.306
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS092E57263	0.015	0.015	0.016	0.036	1.093	1.364
AR	P10275	False	ANDR_HUMAN		CPI-CS0D5502736	0.144	0.079	0.096	0.062	0.008	0.006
AR	P10275	False	ANDR_HUMAN		CPI-CS0EC7F7C75	0.144	0.079	0.096	0.062	0.008	0.006
AR	P10275	False	ANDR_HUMAN		CPI-CS0D228AF4D	0.144	0.079	0.096	0.062	0.008	0.006
AR	P10275	False	ANDR_HUMAN		CPI-CS039E9FE7F	0.144	0.079	0.096	0.062	0.008	0.006
AR	P10275	False	ANDR_HUMAN		CPI-SS0BAB345B5	0.144	0.079	0.096	0.062	0.008	0.006
AR	P10275	False	ANDR_HUMAN		CPI-SS06E2D8F96	0.144	0.079	0.096	0.062	0.008	0.006
VDR	P11473	False	VDR_HUMAN		CPI-SS08A1F8C22	0.003	0.004	0.001	0.007	0.038	0.014
VDR	P11473	False	VDR_HUMAN		CPI-CS01DAEDE79	0.003	0.004	0.001	0.007	0.038	0.014
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	0.001	0.001	0.0	0.001	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS045EC4F7D	0.001	0.001	0.0	0.001	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS08805BBC2	0.001	0.001	0.0	0.001	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-CS037C1C02B	0.022	0.02	0.024	0.042	0.846	1.002
DPP4	P27487	False	DPP4_HUMAN		CPI-SS04641FE5F	0.102	0.099	0.016	0.022	0.012	0.004
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	0.102	0.099	0.016	0.022	0.012	0.004
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CC738ABC	0.102	0.099	0.016	0.022	0.012	0.004
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0F9BBC31B	0.102	0.099	0.016	0.022	0.012	0.004
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.102	0.099	0.016	0.022	0.012	0.004
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FAE7ABEF	0.102	0.099	0.016	0.022	0.012	0.004
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0652F5D15	0.102	0.099	0.016	0.022	0.012	0.004
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0D377BBBF	0.102	0.099	0.016	0.022	0.012	0.004
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	0.102	0.099	0.016	0.022	0.012	0.004
HRH2	P25021	False	HRH2_HUMAN		CPI-CS045AC7D7C	0.004	0.008	0.007	0.006	0.092	0.097
HRH1	P35367	False	HRH1_HUMAN		CPI-CS0FF6E7611	0.196	0.236	0.052	0.109	0.023	0.021
HRH1	P35367	False	HRH1_HUMAN		CPI-SS0DC2A6D35	0.196	0.236	0.052	0.109	0.023	0.021
CCR10	P46092	False	CCR10_HUMAN		CPI-SS08B249DBA	0.049	0.052	0.023	0.025	0.006	0.005
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0EAB03260	0.004	0.002	0.0	0.019	0.224	0.082
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0DBA81CCF	0.004	0.002	0.0	0.019	0.224	0.082
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS05CE87F88	0.008	0.002	0.002	0.036	0.36	0.37
CXCR5	P32302	False	CXCR5_HUMAN		CPI-SS0C2437E0D	0.0	0.001	0.001	0.001	0.001	0.001
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09FAC4977	0.0	0.001	0.0	0.001	0.016	0.004
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS080683E15	0.0	0.001	0.0	0.001	0.016	0.004
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0EFE0B07A	0.0	0.001	0.0	0.001	0.016	0.004
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS08102DC9E	0.001	0.001	0.0	0.004	0.019	0.023
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0315F51DD	0.001	0.001	0.0	0.004	0.019	0.023
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0F562FEA5	0.001	0.001	0.0	0.004	0.019	0.023
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0C491A3C1	0.001	0.001	0.0	0.004	0.019	0.023
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS09185EA8F	0.001	0.001	0.0	0.004	0.019	0.023
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS0747FCACD	0.056	0.049	0.048	0.162	0.056	0.005
AVPR1A	P37288	False	V1AR_HUMAN		CPI-SS07835EECF	0.0	0.0	0.0	0.003	0.002	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0C8A09915	0.0	0.0	0.001	0.001	0.004	0.006
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS062DED513	0.0	0.0	0.001	0.001	0.004	0.006
